code	desc
V15.89	other specified personal history presenting hazards to health
V16.0	family history of malignant neoplasm of gastrointestinal tract
V16.1	family history of malignant neoplasm of trachea, bronchus, and lung
V16.2	family history of malignant neoplasm of other respiratory and intrathoracic organs
V16.3	family history of malignant neoplasm of breast
V16.41	family history of malignant neoplasm of ovary
V16.42	family history of malignant neoplasm of prostate
V16.43	family history of malignant neoplasm of testis
V16.49	family history of malignant neoplasm of other genital organs
V16.51	family history of malignant neoplasm of kidney
V16.52	family history of malignant neoplasm, bladder
V16.59	family history of malignant neoplasm of other urinary organs
V16.6	family history of leukemia
V16.7	family history of other lymphatic and hematopoietic neoplasms
V16.8	family history of other specified malignant neoplasm
V16.9	family history of unspecified malignant neoplasm
V17.0	family history of psychiatric condition
V17.1	family history of stroke (cerebrovascular)
V17.2	family history of other neurological diseases
V17.3	family history of ischemic heart disease
V17.4	family history of other cardiovascular diseases
V17.41	family history of sudden cardiac death (scd)
V17.49	family history of other cardiovascular diseases
V17.5	family history of asthma
V18.0	family history of diabetes mellitus
V18.1	family history of other endocrine and metabolic diseases
V18.11	family history of multiple endocrine neoplasia [men] syndrome
V18.19	family history of other endocrine and metabolic diseases
V18.2	family history of anemia
V18.3	family history of other blood disorders
V18.51	family history of colonic polyps
V18.59	family history of other digestive disorders
V18.69	family history of other kidney diseases
V18.8	family history of infectious and parasitic diseases
V18.9	family history of genetic disease carrier
V19.2	family history of deafness or hearing loss
V19.5	family history of congenital anomalies
V19.8	family history of other condition
V20.2	routine infant or child health check
V22.2	pregnant state, incidental
V23.0	supervision of high-risk pregnancy with history of infertility
V23.9	supervision of unspecified high-risk pregnancy
V25.01	general counseling on prescription of oral contraceptives
V25.2	sterilization
V25.41	surveillance of contraceptive pill
V26.51	tubal ligation status
V26.52	vasectomy status
V27.0	outcome of delivery, single liveborn
V27.1	outcome of delivery, single stillborn
V27.2	outcome of delivery, twins, both liveborn
V28.9	unspecified antenatal screening
V29.0	observation for suspected infectious condition
V29.1	observation for suspected neurological conditions
V29.2	observation and evaluation of newborn for suspected respiratory condition
V29.3	observation for suspected genetic or metabolic condition
V29.8	observation for other specified suspected conditions
V30.00	single liveborn, born in hospital, delivered without mention of cesarean section
V30.01	single liveborn, born in hospital, delivered by cesarean section
V30.1	single liveborn, born before admission to hospital
V31.00	twin birth, mate liveborn, born in hospital, delivered without mention of cesarean section
V31.01	twin birth, mate liveborn, born in hospital, delivered by cesarean section
V31.1	twin birth, mate liveborn, born before admission to hospital
V32.00	twin birth, mate stillborn, born in hospital, delivered without mention of cesarean section
V32.01	twin birth, mate stillborn, born in hospital, delivered by cesarean section
V33.1	twin birth, unspecified whether mate liveborn or stillborn, born before admission to hospital
V34.01	other multiple birth (three or more), mates all liveborn, born in hospital, delivered by cesarean section
V40.0	mental and behavioral problems with learning
V40.3	other behavioral problems
V40.31	wandering in diseases classified elsewhere
V42.0	kidney replaced by transplant
V42.1	heart replaced by transplant
V42.2	heart valve replaced by transplant
V42.5	cornea replaced by transplant
V42.6	lung replaced by transplant
V42.7	liver replaced by transplant
V42.81	bone marrow replaced by transplant
V42.82	peripheral stem cells replaced by transplant
V42.83	pancreas replaced by transplant
V42.84	organ or tissue replaced by transplant, intestines
V42.89	other specified organ or tissue replaced by transplant
V43.0	eye globe replaced by other means
V43.1	lens replaced by other means
V43.3	heart valve replaced by other means
V43.4	blood vessel replaced by other means
V43.5	bladder replaced by other means
V43.61	shoulder joint replacement
V43.63	wrist joint replacement
V43.64	hip joint replacement
V43.65	knee joint replacement
V43.82	breast replacement
V44.0	tracheostomy status
V44.1	gastrostomy status
V44.2	ileostomy status
V44.3	colostomy status
V44.4	status of other artificial opening of gastrointestinal tract
V44.50	cystostomy, unspecified
V44.51	cutaneous-vesicostomy
V44.59	other cystostomy
V44.6	other artificial opening of urinary tract status
V44.8	other artificial opening status
V44.9	unspecified artificial opening status
V45.01	cardiac pacemaker in situ
V45.02	automatic implantable cardiac defibrillator in situ
V45.09	other specified cardiac device in situ
V45.1	renal dialysis status
V45.11	renal dialysis status
V45.12	noncompliance with renal dialysis
V45.2	presence of cerebrospinal fluid drainage device
V45.3	intestinal bypass or anastomosis status
V45.4	arthrodesis status
V45.61	cataract extraction status
V45.69	other states following surgery of eye and adnexa
V45.71	acquired absence of breast and nipple
V45.72	acquired absence of intestine (large) (small)
V45.73	acquired absence of kidney
V45.74	acquired absence of organ, other parts of urinary tract
V45.75	acquired absence of organ, stomach
V45.76	acquired absence of organ, lung
V45.77	acquired absence of organ, genital organs
V45.78	acquired absence of organ, eye
V45.79	other acquired absence of organ
V45.81	aortocoronary bypass status
V45.82	percutaneous transluminal coronary angioplasty status
V45.85	insulin pump status
V45.86	bariatric surgery status
V45.87	transplanted organ removal status
V45.88	status post administration of tpa (rtpa) in a different facility within the last 24 hours prior to admission to current facility
V45.89	other postprocedural status
V46.1	dependence on respirator [ventilator]
V46.11	dependence on respirator, status
V46.14	mechanical complication of respirator [ventilator]
V46.2	other dependence on machines, supplemental oxygen
V46.3	wheelchair dependence
V46.8	dependence on other enabling machines
V46.9	unspecified machine dependence
V48.6	disfigurements of head
V48.9	unspecified problem with head, neck, or trunk
V49.60	unspecified level upper limb amputation status
V49.61	thumb amputation status
V49.62	other finger(s) amputation status
V49.63	hand amputation status
V49.65	below elbow amputation status
V49.66	above elbow amputation status
V49.71	great toe amputation status
V49.72	other toe(s) amputation status
V49.73	foot amputation status
V49.75	below knee amputation status
V49.76	above knee amputation status
V49.81	asymptomatic postmenopausal status (age-related) (natural)
V49.83	awaiting organ transplant status
V49.84	bed confinement status
V49.85	dual sensory impairment
V49.86	do not resuscitate status
V49.87	physical restraints status
V49.89	other specified conditions influencing health status
V50.2	routine or ritual circumcision
V50.3	ear piercing
V50.41	prophylactic breast removal
V50.49	other prophylactic gland removal
V51	aftercare w plastic surg
V51.0	encounter for breast reconstruction following mastectomy
V53.01	fitting and adjustment of cerebral ventricular (communicating) shunt
V53.02	fitting and adjustment of neuropacemaker (brain) (peripheral nerve) (spinal cord)
V53.09	fitting and adjustment of other devices related to nervous system and special senses
V53.31	fitting and adjustment of cardiac pacemaker
V53.32	fitting and adjustment of automatic implantable cardiac defibrillator
V53.39	fitting and adjustment of other cardiac device
V53.6	fitting and adjustment of urinary devices
V53.7	fitting and adjustment of orthopedic devices
V53.91	fitting and adjustment of insulin pump
V53.99	fitting and adjustment, other device
V54.01	encounter for removal of internal fixation device
V54.10	aftercare for healing traumatic fracture of arm, unspecified
V54.11	aftercare for healing traumatic fracture of upper arm
V54.12	aftercare for healing traumatic fracture of lower arm
V54.13	aftercare for healing traumatic fracture of hip
V54.15	aftercare for healing traumatic fracture of upper leg
V54.16	aftercare for healing traumatic fracture of lower leg
V54.17	aftercare for healing traumatic fracture of vertebrae
V54.19	aftercare for healing traumatic fracture of other bone
V54.22	aftercare for healing pathologic fracture of lower arm
V54.23	aftercare for healing pathologic fracture of hip
V54.26	aftercare for healing pathologic fracture of lower leg
V54.27	aftercare for healing pathologic fracture of vertebrae
V54.81	aftercare following joint replacement
V54.82	aftercare following explantation of joint prosthesis
V54.89	other orthopedic aftercare
V54.9	unspecified orthopedic aftercare
V55.0	attention to tracheostomy
V55.1	attention to gastrostomy
V55.2	attention to ileostomy
V55.3	attention to colostomy
V55.4	attention to other artificial opening of digestive tract
V55.5	attention to cystostomy
V55.6	attention to other artificial opening of urinary tract
V55.8	attention to other specified artificial opening
V56.0	encounter for extracorporeal dialysis
V56.1	fitting and adjustment of extracorporeal dialysis catheter
V56.8	encounter for other dialysis
V58.0	encounter for radiotherapy
V58.1	encounter for antineoplastic chemotherapy and immunotherapy
V58.11	encounter for antineoplastic chemotherapy
V58.12	encounter for antineoplastic immunotherapy
V58.3	attention to dressings and sutures
V58.31	encounter for change or removal of surgical wound dressing
V58.41	encounter for planned post-operative wound closure
V58.42	aftercare following surgery for neoplasm
V58.43	aftercare following surgery for injury and trauma
V58.44	aftercare following organ transplant
V58.49	other specified aftercare following surgery
V58.61	long-term (current) use of anticoagulants
V58.62	long-term (current) use of antibiotics
V58.63	long-term (current) use of antiplatelet/antithrombotic
V58.64	long-term (current) use of non-steroidal anti-inflammatories (nsaid)
V58.65	long-term (current) use of steroids
V58.66	long-term (current) use of aspirin
V58.67	long-term (current) use of insulin
V58.69	long-term (current) use of other medications
V58.73	aftercare following surgery of the circulatory system, nec
V58.81	fitting and adjustment of vascular catheter
V58.83	encounter for therapeutic drug monitoring
V59.6	liver donors
V60.0	lack of housing
V60.1	inadequate housing
V60.2	inadequate material resources
V60.4	no other household member able to render care
V60.8	housing/econo circum nec
V61.0	family disruption
V61.03	family disruption due to divorce or legal separation
V61.04	family disruption due to parent-child estrangement
V61.07	family disruption due to death of family member
V61.09	other family disruption
V61.10	counseling for marital and partner problems, unspecified
V61.11	counseling for victim of spousal and partner abuse
V61.29	other parent-child problems
V61.41	alcoholism in family
V61.42	substance abuse in family
V61.49	other health problems within the family
V61.8	other specified family circumstances
V62.0	unemployment
V62.4	social maladjustment
V62.5	legal circumstances
V62.6	refusal of treatment for reasons of religion or conscience
V62.82	bereavement, uncomplicated
V62.84	suicidal ideation
V62.85	homicidal ideation
V62.89	other psychological or physical stress, not elsewhere classified
V63.2	person awaiting admission to adequate facility elsewhere
V63.8	other specified reasons for unavailability of medical facilities
V64.0	vaccination not carried out
V64.05	vaccination not carried out because of caregiver refusal
V64.06	vaccination not carried out because of patient refusal
V64.1	surgical or other procedure not carried out because of contraindication
V64.2	surgical or other procedure not carried out because of patient's decision
V64.3	procedure not carried out for other reasons
V64.4	closed surgical procedure converted to open procedure
V64.41	laparoscopic surgical procedure converted to open procedure
V64.42	thoracoscopic surgical procedure converted to open procedure
V64.43	arthroscopic surgical procedure converted to open procedure
V65.2	person feigning illness
V65.3	dietary surveillance and counseling
V65.42	counseling on substance use and abuse
V65.49	other specified counseling
V65.5	person with feared complaint in whom no diagnosis was made
V66.0	convalescence following surgery
V66.7	encounter for palliative care
V67.1	follow-up examination, following radiotherapy
V67.2	follow-up examination, following chemotherapy
V69.4	lack of adequate sleep
V69.8	other problems related to lifestyle
V70.3	other general medical examination for administrative purposes
V70.7	examination of participant in clinical trial
V70.8	other specified general medical examinations
V71.4	observation following other accident
V71.6	observation following other inflicted injury
V72.1	examination of ears and hearing
V72.19	other examination of ears and hearing
V72.81	pre-operative cardiovascular examination
V74.1	screening examination for pulmonary tuberculosis
V76.51	special screening for malignant neoplasms of colon
V78.9	screening for unspecified disorder of blood and blood-forming organs
V81.2	screening for other and unspecified cardiovascular conditions
V83.81	cystic fibrosis gene carrier
V83.89	other genetic carrier status
V84.01	genetic susceptibility to malignant neoplasm of breast
V84.09	genetic susceptibility to other malignant neoplasm
V84.89	genetic susceptibility to other disease
V85.0	body mass index less than 19, adult
V85.1	body mass index between 19-24, adult
V85.21	body mass index 25.0-25.9, adult
V85.22	body mass index 26.0-26.9, adult
V85.23	body mass index 27.0-27.9, adult
V85.24	body mass index 28.0-28.9, adult
V85.25	body mass index 29.0-29.9, adult
V85.30	body mass index 30.0-30.9, adult
V85.31	body mass index 31.0-31.9, adult
V85.32	body mass index 32.0-32.9, adult
V85.33	body mass index 33.0-33.9, adult
V85.34	body mass index 34.0-34.9, adult
V85.35	body mass index 35.0-35.9, adult
V85.36	body mass index 36.0-36.9, adult
V85.37	body mass index 37.0-37.9, adult
V85.38	body mass index 38.0-38.9, adult
V85.39	body mass index 39.0-39.9, adult
V85.4	body mass index 40 and over, adult
V85.41	body mass index 40.0-44.9, adult
V85.42	body mass index 45.0-49.9, adult
V85.43	body mass index 50.0-59.9, adult
V85.44	body mass index 60.0-69.9, adult
V85.45	body mass index 70 and over, adult
V86.0	estrogen receptor positive status [er+]
V86.1	estrogen receptor negative status [er-]
V87.09	contact with and (suspected) exposure to other hazardous metals
V87.2	contact with and (suspected) exposure to other potentially hazardous chemicals
V87.41	personal history of antineoplastic chemotherapy
V87.45	personal history of systemic steroid therapy
V88.01	acquired absence of both cervix and uterus
V88.11	acquired total absence of pancreas
V88.12	acquired partial absence of pancreas
V88.21	acquired absence of hip joint
V90.10	retained metal fragments, unspecified
V90.39	other retained organic fragments
V90.81	retained glass fragments
V90.89	other specified retained foreign body
V91.03	twin gestation, dichorionic/diamniotic (two placentae, two amniotic sacs)
00.10	implantation of chemotherapeutic agent
00.11	infusion of drotrecogin alfa (activated)
00.12	administration of inhaled nitric oxide
00.13	injection or infusion of nesiritide
00.14	injection or infusion of oxazolidinone class of antibiotics
00.15	high-dose infusion interleukin-2 [il-2]
00.16	pressurized treatment of venous bypass graft [conduit] with pharmaceutical substance
00.17	infusion of vasopressor agent
00.18	infusion of immunosuppressive antibody therapy
00.21	intravascular imaging of extracranial cerebral vessels
00.22	intravascular imaging of intrathoracic vessels
00.23	intravascular imaging of peripheral vessels
00.24	intravascular imaging of coronary vessels
00.28	intravascular imaging, other specified vessel(s)
00.31	computer assisted surgery with ct/cta
00.32	computer assisted surgery with mr/mra
00.33	computer assisted surgery with fluoroscopy
00.34	imageless computer assisted surgery
00.39	other computer assisted surgery
00.40	procedure on single vessel
00.41	procedure on two vessels
00.42	procedure on three vessels
00.43	procedure on four or more vessels
00.44	procedure on vessel bifurcation
00.45	insertion of one vascular stent
00.46	insertion of two vascular stents
00.47	insertion of three vascular stents
00.48	insertion of four or more vascular stents
00.50	implantation of cardiac resynchronization pacemaker without mention of defibrillation, total system [crt-p]
00.51	implantation of cardiac resynchronization defibrillator, total system [crt-d]
00.52	implantation or replacement of transvenous lead [electrode] into left ventricular coronary venous system
00.53	implantation or replacement of cardiac resynchronization pacemaker pulse generator only [crt-p]
00.54	implantation or replacement of cardiac resynchronization defibrillator pulse generator only [crt-d]
00.55	insertion of drug-eluting stent(s) of other peripheral vessel(s)
00.58	insertion of intra-aneurysm sac pressure monitoring device (intraoperative)
00.59	intravascular pressure measurement of coronary arteries
00.60	insertion of drug-eluting stent(s) of superficial femoral artery
00.61	percutaneous angioplasty of extracranial vessel(s)
00.62	percutaneous angioplasty of intracranial vessel(s)
00.63	percutaneous insertion of carotid artery stent(s)
00.64	percutaneous insertion of other extracranial artery stent(s)
00.65	percutaneous insertion of intracranial vascular stent(s)
00.66	percutaneous transluminal coronary angioplasty [ptca]
00.69	intravascular pressure measurement, other specified and unspecified vessels
00.70	revision of hip replacement, both acetabular and femoral components
00.71	revision of hip replacement, acetabular component
00.72	revision of hip replacement, femoral component
00.73	revision of hip replacement, acetabular liner and/or femoral head only
00.74	hip bearing surface, metal-on-polyethylene
00.75	hip bearing surface, metal-on-metal
00.76	hip bearing surface, ceramic-on-ceramic
00.77	hip bearing surface, ceramic-on-polyethylene
00.80	revision of knee replacement, total (all components)
00.81	revision of knee replacement, tibial component
00.82	revision of knee replacement, femoral component
00.83	revision of knee replacement, patellar component
00.84	revision of total knee replacement, tibial insert (liner)
00.91	transplant from live related donor
00.92	transplant from live non-related donor
00.93	transplant from cadaver
00.94	intra-operative neurophysiologic monitoring
01.01	cisternal puncture
01.02	ventriculopuncture through previously implanted catheter
01.09	other cranial puncture
01.10	intracranial pressure monitoring
01.13	closed [percutaneous] [needle] biopsy of brain
01.14	open biopsy of brain
01.18	other diagnostic procedures on brain and cerebral meninges
01.20	cranial implantation or replacement of neurostimulator pulse generator
01.21	incision and drainage of cranial sinus
01.22	removal of intracranial neurostimulator lead(s)
01.23	reopening of craniotomy site
01.24	other craniotomy
01.25	other craniectomy
01.26	insertion of catheter(s) into cranial cavity or tissue
01.27	removal of catheter(s) from cranial cavity or tissue
01.28	placement of intracerebral catheter(s) via burr hole(s)
01.31	incision of cerebral meninges
01.32	lobotomy and tractotomy
01.39	other incision of brain
01.51	excision of lesion or tissue of cerebral meninges
01.52	hemispherectomy
01.53	lobectomy of brain
01.59	other excision or destruction of lesion or tissue of brain
01.6	excision of lesion of skull
02.02	elevation of skull fracture fragments
02.03	formation of cranial bone flap
02.04	bone graft to skull
02.05	insertion of skull plate
02.06	other cranial osteoplasty
02.07	removal of skull plate
02.11	simple suture of dura mater of brain
02.12	other repair of cerebral meninges
02.2	ventriculostomy
02.21	insertion or replacement of external ventricular drain [evd]
02.22	intracranial ventricular shunt or anastomosis
02.31	ventricular shunt to structure in head and neck
02.33	ventricular shunt to thoracic cavity
02.34	ventricular shunt to abdominal cavity and organs
02.39	ventricular shunt to extracranial site nec
02.42	replacement of ventricular shunt
02.43	removal of ventricular shunt
02.91	lysis of cortical adhesions
02.92	repair of brain
02.93	implantation or replacement of intracranial neurostimulator lead(s)
02.94	insertion or replacement of skull tongs or halo traction device
02.95	removal of skull tongs or halo traction device
02.96	insertion of sphenoidal electrodes
02.99	other operations on skull, brain, and cerebral meninges
03.02	reopening of laminectomy site
03.09	other exploration and decompression of spinal canal
03.1	division of intraspinal nerve root
03.29	other chordotomy
03.31	spinal tap
03.32	biopsy of spinal cord or spinal meninges
03.39	other diagnostic procedures on spinal cord and spinal canal structures
03.4	excision or destruction of lesion of spinal cord or spinal meninges
03.51	repair of spinal meningocele
03.53	repair of vertebral fracture
03.59	other repair and plastic operations on spinal cord structures
03.71	spinal subarachnoid-peritoneal shunt
03.79	other shunt of spinal theca
03.90	insertion of catheter into spinal canal for infusion of therapeutic or palliative substances
03.91	injection of anesthetic into spinal canal for analgesia
03.92	injection of other agent into spinal canal
03.94	removal of spinal neurostimulator lead(s)
03.95	spinal blood patch
03.98	removal of spinal thecal shunt
03.99	other operations on spinal cord and spinal canal structures
04.01	excision of acoustic neuroma
04.02	division of trigeminal nerve
04.03	division or crushing of other cranial and peripheral nerves
04.04	other incision of cranial and peripheral nerves
04.07	other excision or avulsion of cranial and peripheral nerves
04.12	open biopsy of cranial or peripheral nerve or ganglion
04.3	suture of cranial and peripheral nerves
04.41	decompression of trigeminal nerve root
04.42	other cranial nerve decompression
04.43	release of carpal tunnel
04.49	other peripheral nerve or ganglion decompression or lysis of adhesions
04.5	cranial or peripheral nerve graft
04.6	transposition of cranial and peripheral nerves
04.74	other anastomosis of cranial or peripheral nerve
04.79	other neuroplasty
04.81	injection of anesthetic into peripheral nerve for analgesia
04.89	injection of other agent, except neurolytic
04.92	implantation or replacement of peripheral neurostimulator lead(s)
05.29	other sympathectomy and ganglionectomy
05.31	injection of anesthetic into sympathetic nerve for analgesia
06.01	aspiration of thyroid field
06.02	reopening of wound of thyroid field
06.09	other incision of thyroid field
06.11	closed [percutaneous] [needle] biopsy of thyroid gland
06.12	open biopsy of thyroid gland
06.2	unilateral thyroid lobectomy
06.39	other partial thyroidectomy
06.4	complete thyroidectomy
06.51	partial substernal thyroidectomy
06.52	complete substernal thyroidectomy
06.81	complete parathyroidectomy
06.89	other parathyroidectomy
06.93	suture of thyroid gland
06.95	parathyroid tissue reimplantation
07.11	closed [percutaneous] [needle] biopsy of adrenal gland
07.14	biopsy of pituitary gland, transsphenoidal approach
07.16	biopsy of thymus
07.21	excision of lesion of adrenal gland
07.22	unilateral adrenalectomy
07.29	other partial adrenalectomy
07.3	bilateral adrenalectomy
07.44	repair of adrenal gland
07.61	partial excision of pituitary gland, transfrontal approach
07.62	partial excision of pituitary gland, transsphenoidal approach
07.63	partial excision of pituitary gland, unspecified approach
07.64	total excision of pituitary gland, transfrontal approach
07.65	total excision of pituitary gland, transsphenoidal approach
07.71	exploration of pituitary fossa
07.72	incision of pituitary gland
07.80	thymectomy, not otherwise specified
07.81	other partial excision of thymus
07.82	other total excision of thymus
08.11	biopsy of eyelid
08.20	removal of lesion of eyelid, not otherwise specified
08.51	canthotomy
08.52	blepharorrhaphy
08.59	other adjustment of lid position
08.61	reconstruction of eyelid with skin flap or graft
08.69	other reconstruction of eyelid with flaps or grafts
08.81	linear repair of laceration of eyelid or eyebrow
08.83	other repair of laceration of eyelid, partial-thickness
08.85	other repair of laceration of eyelid, full-thickness
08.89	other eyelid repair
09.42	probing of lacrimal canaliculi
09.44	intubation of nasolacrimal duct
09.99	other operations on lacrimal system
10.1	other incision of conjunctiva
10.6	repair of laceration of conjunctiva
11.49	other removal or destruction of corneal lesion
11.51	suture of corneal laceration
12.64	trabeculectomy ab externo
12.73	cyclophotocoagulation
12.81	suture of laceration of sclera
12.91	therapeutic evacuation of anterior chamber
12.92	injection into anterior chamber
13.41	phacoemulsification and aspiration of cataract
13.71	insertion of intraocular lens prosthesis at time of cataract extraction, one-stage
14.22	destruction of chorioretinal lesion by cryotherapy
14.24	destruction of chorioretinal lesion by laser photocoagulation
14.34	repair of retinal tear by laser photocoagulation
14.41	scleral buckling with implant
14.54	repair of retinal detachment with laser photocoagulation
14.59	other repair of retinal detachment
14.73	mechanical vitrectomy by anterior approach
14.74	other mechanical vitrectomy
14.75	injection of vitreous substitute
14.79	other operations on vitreous
14.9	other operations on retina, choroid, and posterior chamber
15.7	repair of injury of extraocular muscle
16.09	other orbitotomy
16.31	removal of ocular contents with synchronous implant into scleral shell
16.49	other enucleation of eyeball
16.51	exenteration of orbit with removal of adjacent structures
16.52	exenteration of orbit with therapeutic removal of orbital bone
16.59	other exenteration of orbit
16.63	revision of enucleation socket with graft
16.81	repair of wound of orbit
16.82	repair of rupture of eyeball
17.33	laparoscopic right hemicolectomy
17.35	laparoscopic left hemicolectomy
17.36	laparoscopic sigmoidectomy
17.41	open robotic assisted procedure
17.42	laparoscopic robotic assisted procedure
17.55	transluminal coronary atherectomy
17.56	atherectomy of other non-coronary vessel(s)
17.70	intravenous infusion of clofarabine
17.71	non-coronary intra-operative fluorescence vascular angiography [ifva]
18.09	other incision of external ear
18.11	otoscopy
18.12	biopsy of external ear
18.21	excision of preauricular sinus
18.29	excision or destruction of other lesion of external ear
18.39	other excision of external ear
18.4	suture of laceration of external ear
18.79	other plastic repair of external ear
19.9	other repair of middle ear
20.01	myringotomy with insertion of tube
20.09	other myringotomy
20.41	simple mastoidectomy
20.49	other mastoidectomy
20.59	other excision of middle ear
20.61	fenestration of inner ear (initial)
21.00	control of epistaxis, not otherwise specified
21.01	control of epistaxis by anterior nasal packing
21.02	control of epistaxis by posterior (and anterior) packing
21.03	control of epistaxis by cauterization (and packing)
21.09	control of epistaxis by other means
21.1	incision of nose
21.21	rhinoscopy
21.22	biopsy of nose
21.30	excision or destruction of lesion of nose, not otherwise specified
21.32	local excision or destruction of other lesion of nose
21.4	resection of nose
21.5	submucous resection of nasal septum
21.61	turbinectomy by diathermy or cryosurgery
21.62	fracture of the turbinates
21.69	other turbinectomy
21.71	closed reduction of nasal fracture
21.72	open reduction of nasal fracture
21.81	suture of laceration of nose
21.83	total nasal reconstruction
21.86	limited rhinoplasty
21.88	other septoplasty
21.89	other repair and plastic operations on nose
22.01	puncture of nasal sinus for aspiration or lavage
22.11	closed [endoscopic] [needle] biopsy of nasal sinus
22.19	other diagnostic procedures on nasal sinuses
22.2	intranasal antrotomy
22.41	frontal sinusotomy
22.42	frontal sinusectomy
22.50	sinusotomy, not otherwise specified
22.52	sphenoidotomy
22.60	sinusectomy, not otherwise specified
22.62	excision of lesion of maxillary sinus with other approach
22.63	ethmoidectomy
22.64	sphenoidectomy
22.79	other repair of nasal sinus
22.9	other operations on nasal sinuses
23.01	extraction of deciduous tooth
23.09	extraction of other tooth
23.11	removal of residual root
23.19	other surgical extraction of tooth
23.73	apicoectomy
24.0	incision of gum or alveolar bone
24.11	biopsy of gum
24.32	suture of laceration of gum
24.4	excision of dental lesion of jaw
24.5	alveoloplasty
24.7	application of orthodontic appliance
25.01	closed [needle] biopsy of tongue
25.02	open biopsy of tongue
25.1	excision or destruction of lesion or tissue of tongue
25.2	partial glossectomy
25.3	complete glossectomy
25.51	suture of laceration of tongue
25.59	other repair and plastic operations on tongue
25.92	lingual frenectomy
26.0	incision of salivary gland or duct
26.11	closed [needle] biopsy of salivary gland or duct
26.21	marsupialization of salivary gland cyst
26.30	sialoadenectomy, not otherwise specified
26.31	partial sialoadenectomy
26.32	complete sialoadenectomy
26.91	probing of salivary duct
26.99	other operations on salivary gland or duct
27.0	drainage of face and floor of mouth
27.22	biopsy of uvula and soft palate
27.23	biopsy of lip
27.24	biopsy of mouth, unspecified structure
27.31	local excision or destruction of lesion or tissue of bony palate
27.42	wide excision of lesion of lip
27.49	other excision of mouth
27.51	suture of laceration of lip
27.52	suture of laceration of other part of mouth
27.53	closure of fistula of mouth
27.55	full-thickness skin graft to lip and mouth
27.56	other skin graft to lip and mouth
27.57	attachment of pedicle or flap graft to lip and mouth
27.59	other plastic repair of mouth
27.61	suture of laceration of palate
27.69	other plastic repair of palate
27.72	excision of uvula
27.92	incision of mouth, unspecified structure
28.0	incision and drainage of tonsil and peritonsillar structures
28.11	biopsy of tonsils and adenoids
28.2	tonsillectomy without adenoidectomy
28.7	control of hemorrhage after tonsillectomy and adenoidectomy
29.0	pharyngotomy
29.11	pharyngoscopy
29.12	pharyngeal biopsy
29.31	cricopharyngeal myotomy
29.32	pharyngeal diverticulectomy
29.33	pharyngectomy (partial)
29.39	other excision or destruction of lesion or tissue of pharynx
29.4	plastic operation on pharynx
29.51	suture of laceration of pharynx
29.59	other repair of pharynx
30.09	other excision or destruction of lesion or tissue of larynx
30.29	other partial laryngectomy
30.3	complete laryngectomy
30.4	radical laryngectomy
31.0	injection of larynx
31.1	temporary tracheostomy
31.29	other permanent tracheostomy
31.3	other incision of larynx or trachea
31.41	tracheoscopy through artificial stoma
31.42	laryngoscopy and other tracheoscopy
31.43	closed [endoscopic] biopsy of larynx
31.44	closed [endoscopic] biopsy of trachea
31.45	open biopsy of larynx or trachea
31.48	other diagnostic procedures on larynx
31.49	other diagnostic procedures on trachea
31.5	local excision or destruction of lesion or tissue of trachea
31.61	suture of laceration of larynx
31.62	closure of fistula of larynx
31.64	repair of laryngeal fracture
31.69	other repair of larynx
31.71	suture of laceration of trachea
31.72	closure of external fistula of trachea
31.73	closure of other fistula of trachea
31.74	revision of tracheostomy
31.75	reconstruction of trachea and construction of artificial larynx
31.79	other repair and plastic operations on trachea
31.92	lysis of adhesions of trachea or larynx
31.93	replacement of laryngeal or tracheal stent
31.95	tracheoesophageal fistulization
31.98	other operations on larynx
31.99	other operations on trachea
32.01	endoscopic excision or destruction of lesion or tissue of bronchus
32.09	other local excision or destruction of lesion or tissue of bronchus
32.1	other excision of bronchus
32.20	thoracoscopic excision of lesion or tissue of lung
32.22	lung volume reduction surgery
32.24	percutaneous ablation of lung lesion or tissue
32.27	bronchoscopic bronchial thermoplasty, ablation of airway smooth muscle
32.28	endoscopic excision or destruction of lesion or tissue of lung
32.29	other local excision or destruction of lesion or tissue of lung
32.3	segmental resection of lung
32.30	thoracoscopic segmental resection of lung
32.39	other and unspecified segmental resection of lung
32.4	lobectomy of lung
32.41	thoracoscopic lobectomy of lung
32.49	other lobectomy of lung
32.5	pneumonectomy
32.59	other and unspecified pneumonectomy
32.6	radical dissection of thoracic structures
33.1	incision of lung
33.20	thoracoscopic lung biopsy
33.21	bronchoscopy through artificial stoma
33.22	fiber-optic bronchoscopy
33.23	other bronchoscopy
33.24	closed [endoscopic] biopsy of bronchus
33.26	closed [percutaneous] [needle] biopsy of lung
33.27	closed endoscopic biopsy of lung
33.28	open biopsy of lung
33.29	other diagnostic procedures on lung or bronchus
33.34	thoracoplasty
33.39	other surgical collapse of lung
33.41	suture of laceration of bronchus
33.42	closure of bronchial fistula
33.43	closure of laceration of lung
33.48	other repair and plastic operations on bronchus
33.49	other repair and plastic operations on lung
33.71	endoscopic insertion or replacement of bronchial valve(s), single lobe
33.73	endoscopic insertion or replacement of bronchial valve(s), multiple lobes
33.78	endoscopic removal of bronchial device(s) or substances
33.79	endoscopic insertion of other bronchial device or substances
33.91	bronchial dilation
33.92	ligation of bronchus
33.93	puncture of lung
33.99	other operations on lung
34.01	incision of chest wall
34.02	exploratory thoracotomy
