code	desc
840.6	supraspinatus (muscle) (tendon) sprain
840.7	superior glenoid labrum lesion
840.8	sprain of other specified sites of shoulder and upper arm
840.9	sprain of unspecified site of shoulder and upper arm
841	sprains and strains of elbow and forearm
841.0	radial collateral ligament sprain
841.1	ulnar collateral ligament sprain
841.2	radiohumeral (joint) sprain
841.3	ulnohumeral (joint) sprain
841.8	sprain of other specified sites of elbow and forearm
841.9	sprain of unspecified site of elbow and forearm
842	sprains and strains of wrist and hand
842.0	wrist sprain
842.00	sprain of unspecified site of wrist
842.01	sprain of carpal (joint) of wrist
842.02	sprain of radiocarpal (joint) (ligament) of wrist
842.09	other wrist sprain
842.1	hand sprain
842.10	sprain of unspecified site of hand
842.11	sprain of carpometacarpal (joint) of hand
842.12	sprain of metacarpophalangeal (joint) of hand
842.13	sprain of interphalangeal (joint) of hand
842.19	other hand sprain
843	sprains and strains of hip and thigh
843.0	iliofemoral (ligament) sprain
843.1	ischiocapsular (ligament) sprain
843.8	sprain of other specified sites of hip and thigh
843.9	sprain of unspecified site of hip and thigh
844	sprains and strains of knee and leg
844.0	sprain of lateral collateral ligament of knee
844.1	sprain of medial collateral ligament of knee
844.2	sprain of cruciate ligament of knee
844.3	sprain of tibiofibular (joint) (ligament) superior, of knee
844.8	sprain of other specified sites of knee and leg
844.9	sprain of unspecified site of knee and leg
845	sprains and strains of ankle and foot
845.0	ankle sprain
845.00	unspecified site of ankle sprain
845.01	deltoid (ligament), ankle sprain
845.02	calcaneofibular (ligament) ankle sprain
845.03	tibiofibular (ligament) sprain, distal
845.09	other ankle sprain
845.1	foot sprain
845.10	unspecified site of foot sprain
845.11	tarsometatarsal (joint) (ligament) sprain
845.12	metatarsophalangeal (joint) sprain
845.13	interphalangeal (joint), toe sprain
845.19	other foot sprain
846	sprains and strains of sacroiliac region
846.0	lumbosacral (joint) (ligament) sprain
846.1	sacroiliac (ligament) sprain
846.2	sacrospinatus (ligament) sprain
846.3	sacrotuberous (ligament) sprain
846.8	other specified sites of sacroiliac region sprain
846.9	unspecified site of sacroiliac region sprain
847	sprains and strains of other and unspecified parts of back
847.0	neck sprain
847.1	thoracic sprain
847.2	lumbar sprain
847.3	sprain of sacrum
847.4	sprain of coccyx
847.9	sprain of unspecified site of back
848	other and ill-defined sprains and strains
848.0	sprain of septal cartilage of nose
848.1	jaw sprain
848.2	thyroid region sprain
848.3	sprain of ribs
848.4	sternum sprain
848.40	sternum sprain, unspecified part
848.41	sternoclavicular (joint) (ligament) sprain
848.42	chondrosternal (joint) sprain
848.49	other sprain of sternum
848.5	pelvic sprain
848.8	other specified sites of sprains and strains
848.9	unspecified site of sprain and strain
85	operations on the breast
85-86.99	operations on the integumentary system
85.0	mastotomy
85.1	diagnostic procedures on breast
85.11	closed [percutaneous] [needle] biopsy of breast
85.12	open biopsy of breast
85.19	other diagnostic procedures on breast
85.2	excision or destruction of breast tissue
85.20	excision or destruction of breast tissue, not otherwise specified
85.21	local excision of lesion of breast
85.22	resection of quadrant of breast
85.23	subtotal mastectomy
85.24	excision of ectopic breast tissue
85.25	excision of nipple
85.3	reduction mammoplasty and subcutaneous mammectomy
85.31	unilateral reduction mammoplasty
85.32	bilateral reduction mammoplasty
85.33	unilateral subcutaneous mammectomy with synchronous implant
85.34	other unilateral subcutaneous mammectomy
85.35	bilateral subcutaneous mammectomy with synchronous implant
85.36	other bilateral subcutaneous mammectomy
85.4	mastectomy
85.41	unilateral simple mastectomy
85.42	bilateral simple mastectomy
85.43	unilateral extended simple mastectomy
85.44	bilateral extended simple mastectomy
85.45	unilateral radical mastectomy
85.46	bilateral radical mastectomy
85.47	unilateral extended radical mastectomy
85.48	bilateral extended radical mastectomy
85.5	augmentation mammoplasty
85.50	augmentation mammoplasty, not otherwise specified
85.51	unilateral injection into breast for augmentation
85.52	bilateral injection into breast for augmentation
85.53	unilateral breast implant
85.54	bilateral breast implant
85.6	mastopexy
85.7	total reconstruction of breast
85.8	other repair and plastic operations on breast
85.81	suture of laceration of breast
85.82	split-thickness graft to breast
85.83	full-thickness graft to breast
85.84	pedicle graft to breast
85.85	muscle flap graft to breast
85.86	transposition of nipple
85.87	other repair or reconstruction of nipple
85.89	other mammoplasty
85.9	other operations on the breast
85.91	aspiration of breast
85.92	injection of therapeutic agent into breast
85.93	revision of implant of breast
85.94	removal of implant of breast
85.95	insertion of breast tissue expander
85.96	removal of breast tissue expander
85.99	other operations on the breast
850	concussion
850-854.99	intracranial injury, excluding those with skull fracture
850.0	concussion with no loss of consciousness
850.1	concussion with brief loss of consciousness
850.11	concussion with loss of consciousness of 30 minutes or less
850.12	concussion with loss of consciousness from 31 to 59 minutes
850.2	concussion with moderate loss of consciousness
850.3	concussion with prolonged loss of consciousness and return to pre-existing conscious level
850.4	concussion with prolonged loss of consciousness, without return to pre-existing conscious level
850.5	concussion with loss of consciousness of unspecified duration
850.9	concussion, unspecified
851	cerebral laceration and contusion
851.0	cortex (cerebral) contusion without mention of open intracranial wound
851.00	cortex (cerebral) contusion without mention of open intracranial wound, state of consciousness unspecified
851.01	cortex (cerebral) contusion without mention of open intracranial wound, with no loss of consciousness
851.02	cortex (cerebral) contusion without mention of open intracranial wound, with brief [less than one hour] loss of consciousness
851.03	cortex (cerebral) contusion without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness
851.04	cortex (cerebral) contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
851.05	cortex (cerebral) contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
851.06	cortex (cerebral) contusion without mention of open intracranial wound, with loss of consciousness of unspecified duration
851.09	cortex (cerebral) contusion without mention of open intracranial wound, with concussion, unspecified
851.1	cortex (cerebral) contusion with open intracranial wound
851.10	cortex (cerebral) contusion with open intracranial wound, without mention of specific state of consciousness
851.11	cortex (cerebral) contusion with open intracranial wound, with no loss of consciousness
851.12	cortex (cerebral) contusion with open intracranial wound, with brief [less than one hour] loss of consciousness
851.13	cortex (cerebral) contusion with open intracranial wound, with moderate [1-24 hours] loss of consciousness
851.14	cortex (cerebral) contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
851.15	cortex (cerebral) contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
851.16	cortex (cerebral) contusion with open intracranial wound, with loss of consciousness of unspecified duration
851.19	cortex (cerebral) contusion with open intracranial wound, with concussion, unspecified
851.2	cortex (cerebral) laceration without mention of open intracranial wound
851.20	cortex (cerebral) laceration without mention of open intracranial wound, with state of consciousness unspecified
851.21	cortex (cerebral) laceration without mention of open intracranial wound, with no loss of consciousness
851.22	cortex (cerebral) laceration without mention of open intracranial wound, with brief [less than one hour] loss of consciousness
851.23	cortex (cerebral) laceration without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness
851.24	cortex (cerebral) laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
851.25	cortex (cerebral) laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
851.26	cortex (cerebral) laceration without mention of open intracranial wound, with loss of consciousness of unspecified duration
851.29	cortex (cerebral) laceration without mention of open intracranial wound, with concussion, unspecified
851.3	cortex (cerebral) laceration with open intracranial wound
851.30	cortex (cerebral) laceration with open intracranial wound, with state of consciousness unspecified
851.31	cortex (cerebral) laceration with open intracranial wound, with no loss of consciousness
851.32	cortex (cerebral) laceration with open intracranial wound, with brief [less than one hour] loss of consciousness
851.33	cortex (cerebral) laceration with open intracranial wound, with moderate [1-24 hours] loss of consciousness
851.34	cortex (cerebral) laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
851.35	cortex (cerebral) laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
851.36	cortex (cerebral) laceration with open intracranial wound, with loss of consciousness of unspecified duration
851.39	cortex (cerebral) laceration with open intracranial wound, with concussion, unspecified
851.4	cerebellar or brain stem contusion without mention of open intracranial wound
851.40	cerebellar or brain stem contusion without mention of open intracranial wound, with state of consciousness unspecified
851.41	cerebellar or brain stem contusion without mention of open intracranial wound, with no loss of consciousness
851.42	cerebellar or brain stem contusion without mention of open intracranial wound, with brief [less than one hour] loss of consciousness
851.43	cerebellar or brain stem contusion without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness
851.44	cerebellar or brain stem contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss consciousness and return to pre-existing conscious level
851.45	cerebellar or brain stem contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
851.46	cerebellar or brain stem contusion without mention of open intracranial wound, with loss of consciousness of unspecified duration
851.49	cerebellar or brain stem contusion without mention of open intracranial wound, with concussion, unspecified
851.5	cerebellar or brain stem contusion with open intracranial wound
851.50	cerebellar or brain stem contusion with open intracranial wound, with state of consciousness unspecified
851.51	cerebellar or brain stem contusion with open intracranial wound, with no loss of consciousness
851.52	cerebellar or brain stem contusion with open intracranial wound, with brief [less than one hour] loss of consciousness
851.53	cerebellar or brain stem contusion with open intracranial wound, with moderate [1-24 hours] loss of consciousness
851.54	cerebellar or brain stem contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
851.55	cerebellar or brain stem contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
851.56	cerebellar or brain stem contusion with open intracranial wound, with loss of consciousness of unspecified duration
851.59	cerebellar or brain stem contusion with open intracranial wound, with concussion, unspecified
851.6	cerebellar or brain stem laceration without mention of open intracranial wound
851.60	cerebellar or brain stem laceration without mention of open intracranial wound, with state of consciousness unspecified
851.61	cerebellar or brain stem laceration without mention of open intracranial wound, with no loss of consciousness
851.62	cerebellar or brain stem laceration without mention of open intracranial wound, with brief (less than 1 hour) loss of consciousness
851.63	cerebellar or brain stem laceration without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness
851.64	cerebellar or brain stem laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
851.65	cerebellar or brain stem laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
851.66	cerebellar or brain stem laceration without mention of open intracranial wound, with loss of consciousness of unspecified duration
851.69	cerebellar or brain stem laceration without mention of open intracranial wound, with concussion, unspecified
851.7	cerebellar or brain stem laceration with open intracranial wound
851.70	cerebellar or brain stem laceration with open intracranial wound, with state of consciousness unspecified
851.71	cerebellar or brain stem laceration with open intracranial wound, with no loss of consciousness
851.72	cerebellar or brain stem laceration with open intracranial wound, with brief [less than one hour] loss of consciousness
851.73	cerebellar or brain stem laceration with open intracranial wound, with moderate [1-24 hours] loss of consciousness
851.74	cerebellar or brain stem laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
851.75	cerebellar or brain stem laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
851.76	cerebellar or brain stem laceration with open intracranial wound, with loss of consciousness of unspecified duration
851.79	cerebellar or brain stem laceration with open intracranial wound, with concussion, unspecified
851.8	other and unspecified cerebral laceration and contusion, without mention of open intracranial wound
851.80	other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with state of consciousness unspecified
851.81	other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with no loss of consciousness
851.82	other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness
851.83	other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness
851.84	other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
851.85	other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
851.86	other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with loss of consciousness of unspecified duration
851.89	other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with concussion, unspecified
851.9	other and unspecified cerebral laceration and contusion, with open intracranial wound
851.90	other and unspecified cerebral laceration and contusion, with open intracranial wound, with state of consciousness unspecified
851.91	other and unspecified cerebral laceration and contusion, with open intracranial wound, with no loss of consciousness
851.92	other and unspecified cerebral laceration and contusion, with open intracranial wound, with brief [less than one hour] loss of consciousness
851.93	other and unspecified cerebral laceration and contusion, with open intracranial wound, with moderate [1-24 hours] loss of consciousness
851.94	other and unspecified cerebral laceration and contusion, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
851.95	other and unspecified cerebral laceration and contusion, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
851.96	other and unspecified cerebral laceration and contusion, with open intracranial wound, with loss of consciousness of unspecified duration
851.99	other and unspecified cerebral laceration and contusion, with open intracranial wound, with concussion, unspecified
852	subarachnoid, subdural, and extradural hemorrhage, following injury
852.0	subarachnoid hemorrhage following injury without mention of open intracranial wound
852.00	subarachnoid hemorrhage following injury, without mention of open intracranial wound, with state of consciousness unspecified
852.01	subarachnoid hemorrhage following injury, without mention of open intracranial wound, with no loss of consciousness
852.02	subarachnoid hemorrhage following injury, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness
852.03	subarachnoid hemorrhage following injury, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness
852.04	subarachnoid hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
852.05	subarachnoid hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
852.06	subarachnoid hemorrhage following injury, without mention of open intracranial wound, with loss of consciousness of unspecified duration
852.09	subarachnoid hemorrhage following injury, without mention of open intracranial wound, with concussion, unspecified
852.1	subarachnoid hemorrhage following injury with open intracranial wound
852.10	subarachnoid hemorrhage following injury, with open intracranial wound, with state of consciousness unspecified
852.11	subarachnoid hemorrhage following injury, with open intracranial wound, with no loss of consciousness
852.12	subarachnoid hemorrhage following injury, with open intracranial wound, with brief [less than one hour] loss of consciousness
852.13	subarachnoid hemorrhage following injury, with open intracranial wound, with moderate [1-24 hours] loss of consciousness
852.14	subarachnoid hemorrhage following injury, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
852.15	subarachnoid hemorrhage following injury, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
852.16	subarachnoid hemorrhage following injury, with open intracranial wound, with loss of consciousness of unspecified duration
852.19	subarachnoid hemorrhage following injury, with open intracranial wound, with concussion, unspecified
852.2	subdural hemorrhage following injury without mention of open intracranial wound
852.20	subdural hemorrhage following injury, without mention of open intracranial wound, with state of consciousness unspecified
852.21	subdural hemorrhage following injury, without mention of open intracranial wound, with no loss of consciousness
852.22	subdural hemorrhage following injury, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness
852.23	subdural hemorrhage following injury, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness
852.24	subdural hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
852.25	subdural hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
852.26	subdural hemorrhage following injury, without mention of open intracranial wound, with loss of consciousness of unspecified duration
852.29	subdural hemorrhage following injury, without mention of open intracranial wound, with concussion, unspecified
852.3	subdural hemorrhage following injury, with open intracranial wound
852.30	subdural hemorrhage following injury, with open intracranial wound, with state of consciousness unspecified
852.31	subdural hemorrhage following injury, with open intracranial wound, with no loss of consciousness
852.32	subdural hemorrhage following injury, with open intracranial wound, with brief [less than one hour] loss of consciousness
852.33	subdural hemorrhage following injury, with open intracranial wound, with moderate [1-24 hours] loss of consciousness
852.34	subdural hemorrhage following injury, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
852.35	subdural hemorrhage following injury, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
852.36	subdural hemorrhage following injury, with open intracranial wound, with loss of consciousness of unspecified duration
852.39	subdural hemorrhage following injury, with open intracranial wound, with concussion, unspecified
852.4	extradural hemorrhage following injury without mention of open intracranial wound
852.40	extradural hemorrhage following injury, without mention of open intracranial wound, with state of consciousness unspecified
852.41	extradural hemorrhage following injury, without mention of open intracranial wound, with no loss of consciousness
852.42	extradural hemorrhage following injury, without mention of open intracranial wound, with brief (less than 1 hour) loss of consciousness
852.43	extradural hemorrhage following injury, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness
852.44	extradural hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
852.45	extradural hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
852.46	extradural hemorrhage following injury, without mention of open intracranial wound, with loss of consciousness of unspecified duration
852.49	extradural hemorrhage following injury, without mention of open intracranial wound, with concussion, unspecified
852.5	extradural hemorrhage following injury with open intracranial wound
852.50	extradural hemorrhage following injury, with open intracranial wound, with state of consciousness unspecified
852.51	extradural hemorrhage following injury, with open intracranial wound, with no loss of consciousness
852.52	extradural hemorrhage following injury, with open intracranial wound, with brief [less than one hour] loss of consciousness
852.53	extradural hemorrhage following injury, with open intracranial wound, with moderate [1-24 hours] loss of consciousness
852.54	extradural hemorrhage following injury, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
852.55	extradural hemorrhage following injury, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
852.56	extradural hemorrhage following injury, with open intracranial wound, with loss of consciousness of unspecified duration
852.59	extradural hemorrhage following injury, with open intracranial wound, with concussion, unspecified
853	other and unspecified intracranial hemorrhage following injury
853.0	other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound
853.00	other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with state of consciousness unspecified
853.01	other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with no loss of consciousness
853.02	other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness
853.03	other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness
853.04	other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
853.05	other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
853.06	other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with loss of consciousness of unspecified duration
853.09	other and unspecified intracranial hemorrhage following injury, without mention of open intracranial wound, with concussion, unspecified
853.1	other and unspecified intracranial hemorrhage following injury with open intracranial wound
853.10	other and unspecified intracranial hemorrhage following injury, with open intracranial wound, with state of consciousness unspecified
853.11	other and unspecified intracranial hemorrhage following injury, with open intracranial wound, with no loss of consciousness
853.12	other and unspecified intracranial hemorrhage following injury, with open intracranial wound, with brief [less than one hour] loss of consciousness
853.13	other and unspecified intracranial hemorrhage following injury, with open intracranial wound, with moderate [1-24 hours] loss of consciousness
853.14	other and unspecified intracranial hemorrhage following injury, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
853.15	other and unspecified intracranial hemorrhage following injury, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
853.16	other and unspecified intracranial hemorrhage following injury, with open intracranial wound, with loss of consciousness of unspecified duration
853.19	other and unspecified intracranial hemorrhage following injury, with open intracranial wound, with concussion, unspecified
854	intracranial injury of other and unspecified nature
854.0	intracranial injury of other and unspecified nature without mention of open intracranial wound
854.00	intracranial injury of other and unspecified nature, without mention of open intracranial wound, with state of consciousness unspecified
854.01	intracranial injury of other and unspecified nature, without mention of open intracranial wound, with no loss of consciousness
854.02	intracranial injury of other and unspecified nature, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness
854.03	intracranial injury of other and unspecified nature, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness
854.04	intracranial injury of other and unspecified nature, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
854.05	intracranial injury of other and unspecified nature, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
854.06	intracranial injury of other and unspecified nature, without mention of open intracranial wound, with loss of consciousness of unspecified duration
854.09	intracranial injury of other and unspecified nature, without mention of open intracranial wound, with concussion, unspecified
854.1	intracranial injury of other and unspecified nature with open intracranial wound
854.10	intracranial injury of other and unspecified nature, with open intracranial wound, with state of consciousness unspecified
854.11	intracranial injury of other and unspecified nature, with open intracranial wound, with no loss of consciousness
854.12	intracranial injury of other and unspecified nature, with open intracranial wound, with brief [less than one hour] loss of consciousness
854.13	intracranial injury of other and unspecified nature, with open intracranial wound, with moderate [1-24 hours] loss of consciousness
854.14	intracranial injury of other and unspecified nature, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level
854.15	intracranial injury of other and unspecified nature, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level
854.16	intracranial injury of other and unspecified nature, with open intracranial wound, with loss of consciousness of unspecified duration
854.19	intracranial injury of other and unspecified nature, with open intracranial wound, with concussion, unspecified
86	operations on skin and subcutaneous tissue
86.0	incision of skin and subcutaneous tissue
86.01	aspiration of skin and subcutaneous tissue
86.02	injection or tattooing of skin lesion or defect
86.03	incision of pilonidal sinus or cyst
86.04	other incision with drainage of skin and subcutaneous tissue
86.05	incision with removal of foreign body or device from skin and subcutaneous tissue
86.06	insertion of totally implantable infusion pump
86.07	insertion of totally implantable vascular access device [vad]
86.09	other incision of skin and subcutaneous tissue
86.1	diagnostic procedures on skin and subcutaneous tissue
86.11	biopsy of skin and subcutaneous tissue
86.19	other diagnostic procedures on skin and subcutaneous tissue
86.2	excision or destruction of lesion or tissue of skin and subcutaneous tissue
86.21	excision of pilonidal cyst or sinus
86.22	excisional debridement of wound, infection, or burn
86.23	removal of nail, nail bed, or nail fold
86.24	chemosurgery of skin
86.25	dermabrasion
86.26	ligation of dermal appendage
86.27	debridement of nail, nail bed, or nail fold
86.28	nonexcisional debridement of wound, infection or burn
86.3	other local excision or destruction of lesion or tissue of skin and subcutaneous tissue
86.4	radical excision of skin lesion
86.5	suture or other closure of skin and subcutaneous tissue
86.51	replantation of scalp
86.59	closure of skin and subcutaneous tissue of other sites
86.6	free skin graft
86.60	free skin graft, not otherwise specified
86.61	full-thickness skin graft to hand
86.62	other skin graft to hand
86.63	full-thickness skin graft to other sites
86.64	hair transplant
86.65	heterograft to skin
86.66	homograft to skin
86.67	dermal regenerative graft
86.69	other skin graft to other sites
86.7	pedicle grafts or flaps
86.70	pedicle or flap graft, not otherwise specified
86.71	cutting and preparation of pedicle grafts or flaps
86.72	advancement of pedicle graft
86.73	attachment of pedicle or flap graft to hand
86.74	attachment of pedicle or flap graft to other sites
86.75	revision of pedicle or flap graft
86.8	other repair and reconstruction of skin and subcutaneous tissue
86.81	repair for facial weakness
86.82	facial rhytidectomy
86.83	size reduction plastic operation
86.84	relaxation of scar or web contracture of skin
86.85	correction of syndactyly
86.86	onychoplasty
86.89	other repair and reconstruction of skin and subcutaneous tissue
86.9	other operations on skin and subcutaneous tissue
86.91	excision of skin for graft
86.92	electrolysis and other epilation of skin
86.93	insertion of tissue expander
86.94	insertion or replacement of single array neurostimulator pulse generator, not specified as rechargeable
86.95	insertion or replacement of dual array neurostimulator pulse generator, not specified as rechargeable
86.96	insertion or replacement of other neurostimulator pulse generator
86.97	insertion or replacement of single array rechargeable neurostimulator pulse generator
86.98	insertion or replacement of dual array rechargeable neurostimulator pulse generator
86.99	other operations on skin and subcutaneous tissue
860	traumatic pneumothorax and hemothorax
860-869.99	internal injury of thorax, abdomen, and pelvis
860.0	traumatic pneumothorax without mention of open wound into thorax
860.1	traumatic pneumothorax with open wound into thorax
860.2	traumatic hemothorax without mention of open wound into thorax
860.3	traumatic hemothorax with open wound into thorax
860.4	traumatic pneumohemothorax without mention of open wound into thorax
860.5	traumatic pneumohemothorax with open wound into thorax
861	injury to heart and lung
861.0	heart injury, without mention of open wound into thorax
861.00	unspecified injury of heart without mention of open wound into thorax
861.01	contusion of heart without mention of open wound into thorax
861.02	laceration of heart without penetration of heart chambers or open wound into thorax
861.03	laceration of heart with penetration of heart chambers, without mention of open wound into thorax
861.1	heart injury, with open wound into thorax
861.10	unspecified injury of heart with open wound into thorax
861.11	contusion of heart with open wound into thorax
861.12	laceration of heart without penetration of heart chambers, with open wound into thorax
861.13	laceration of heart with penetration of heart chambers and open wound into thorax
861.2	lung injury, without mention of open wound into thorax
861.20	unspecified injury of lung without open wound into thorax
861.21	contusion of lung without open wound into thorax
861.22	laceration of lung without open wound into thorax
861.3	lung injury, with open wound into thorax
861.30	unspecified injury of lung with open wound into thorax
861.31	contusion of lung with open wound into thorax
861.32	laceration of lung with open wound into thorax
862	injury to other and unspecified intrathoracic organs
862.0	injury to diaphragm without mention of open wound into cavity
862.1	injury to diaphragm with open wound into cavity
862.2	injury to other specified intrathoracic organs without mention of open wound into cavity
862.21	injury to bronchus without open wound into cavity
862.22	injury to esophagus without mention of open wound into cavity
862.29	injury to other specified intrathoracic organs without mention of open wound into cavity
862.3	injury to other specified intrathoracic organs with open wound into cavity
862.31	injury to bronchus with open wound into cavity
862.32	injury to esophagus with open wound into cavity
862.39	injury to other specified intrathoracic organs with open wound into cavity
862.8	injury to multiple and unspecified intrathoracic organs without mention of open wound into cavity
862.9	injury to multiple and unspecified intrathoracic organs with open wound into cavity
863	injury to gastrointestinal tract
863.0	injury to stomach without mention of open wound into cavity
863.1	injury to stomach with open wound into cavity
863.2	injury to small intestine without mention of open wound into cavity
863.20	injury to small intestine, unspecified site, without open wound into cavity
863.21	injury to duodenum without open wound into cavity
863.29	other injury to small intestine without open wound into cavity
863.3	injury to small intestine with open wound into cavity
863.30	injury to small intestine, unspecified site, with open wound into cavity
863.31	injury to duodenum with open wound into cavity
863.39	other injury to small intestine with open wound into cavity
863.4	injury to colon or rectum without mention of open wound into cavity
863.40	injury to colon, unspecified site, without mention of open wound into cavity
863.41	injury to ascending [right] colon without open wound into cavity
863.42	injury to transverse colon without open wound into cavity
863.43	injury to descending [left] colon without open wound into cavity
863.44	injury to sigmoid colon without open wound into cavity
863.45	injury to rectum without open wound into cavity
863.46	injury to multiple sites in colon and rectum without open wound into cavity
863.49	other injury to colon and rectum, without open wound into cavity
863.5	injury to colon or rectum with open wound into cavity
863.50	injury to colon, unspecified site, with open wound into cavity
863.51	injury to ascending [right] colon with open wound into cavity
863.52	injury to transverse colon with open wound into cavity
863.53	injury to descending [left] colon with open wound into cavity
863.54	injury to sigmoid colon with open wound into cavity
863.55	injury to rectum with open wound into cavity
863.56	injury to multiple sites in colon and rectum with open wound into cavity
863.59	other injury to colon and rectum with open wound into cavity
863.8	injury to other and unspecified gastrointestinal sites without mention of open wound into cavity
863.80	injury to gastrointestinal tract, unspecified site, without open wound into cavity
863.81	injury to pancreas head without mention of open wound into cavity
863.82	injury to pancreas body without mention of open wound into cavity
863.83	injury to pancreas tail without mention of open wound into cavity
863.84	injury to pancreas, multiple and unspecified sites, without open wound into cavity
863.85	injury to appendix without open wound into cavity
863.89	injury to other and unspecified gastrointestinal sites without open wound into cavity
863.9	injury to other and unspecified gastrointestinal sites, with open wound into cavity
